ppm,time
975.388601,1483
975.5978479,1484
975.8070947,1485
976.016341,1486
976.2255878,1487
976.4348347,1488
976.6440815,1489
976.8533278,1490
977.0625746,1491
977.2718215,1492
977.4810683,1493
977.6903146,1494
977.8995614,1495
978.1088083,1496
978.3180551,1497
978.527302,1498
978.7365482,1499
978.9457951,1500
979.1550419,1501
979.3642888,1502
979.573535,1503
979.7827819,1504
979.9920287,1505
980.2012756,1506
980.4105218,1507
980.6197687,1508
980.8290156,1509
981.0382618,1510
981.2475093,1511
981.4567555,1512
981.666003,1513
981.8752492,1514
982.0844954,1515
982.2937429,1516
982.5029892,1517
982.7122354,1518
982.9214829,1519
983.1307291,1520
983.3399766,1521
983.5492228,1522
983.758469,1523
983.9677165,1524
984.1769628,1525
984.3862103,1526
984.5954565,1527
984.8047027,1528
985.0139502,1529
985.2231964,1530
985.4324426,1531
985.6416901,1532
985.8509364,1533
986.0601839,1534
986.2694301,1535
986.4786763,1536
986.6879238,1537
986.89717,1538
987.1064175,1539
987.3156637,1540
987.52491,1541
987.7341575,1542
987.9434037,1543
988.1526499,1544
988.3618974,1545
988.5711436,1546
988.7803911,1547
988.9896373,1548
989.1988836,1549
989.4081311,1550
989.6173773,1551
989.8266248,1552
990.035871,1553
990.2451172,1554
990.4543647,1555
990.6636109,1556
990.8728572,1557
991.0821047,1558
991.2913509,1559
991.5005984,1560
991.7098446,1561
991.6201674,1562
991.5304903,1563
991.4408131,1564
991.3511359,1565
991.2614588,1566
991.1717816,1567
991.0821044,1568
990.9924273,1569
990.9027501,1570
990.813073,1571
990.7233958,1572
990.6337186,1573
990.5440415,1574
990.4543643,1575
990.3646872,1576
990.2750099,1577
990.1853329,1578
990.0956556,1579
990.0059785,1580
989.9163013,1581
989.8266242,1582
989.736947,1583
989.6472699,1584
989.5575927,1585
989.4679156,1586
989.3782384,1587
989.2885611,1588
989.1988839,1589
989.109207,1590
989.0195297,1591
988.9298525,1592
988.8401753,1593
988.7504983,1594
988.6608211,1595
988.5711439,1596
988.4814667,1597
988.3917897,1598
988.3021125,1599
988.2124353,1600
988.122758,1601
988.0330808,1602
987.9434039,1603
987.8537266,1604
987.7640494,1605
987.6743722,1606
987.5846952,1607
987.495018,1608
987.4053408,1609
987.3156636,1610
987.2259866,1611
987.1363094,1612
987.0466322,1613
986.9569552,1614
986.8672777,1615
986.7776007,1616
986.6879232,1617
986.5982463,1618
986.5085693,1619
986.4188918,1620
986.3292149,1621
986.2395379,1622
986.1498604,1623
986.0601835,1624
985.970506,1625
985.880829,1626
985.7911521,1627
985.7014746,1628
985.6117976,1629
985.5221201,1630
985.4324432,1631
985.3427662,1632
985.2530887,1633
985.1634118,1634
985.0737348,1635
984.9840573,1636
984.8943804,1637
